track_id,artist_id,artist_name,artist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,popularity,artist_followers,in_spotify_fr_playlist,release_year_y,duration_s,era
1uUqC3REe1Wt5lGdeaeWUZ,4azXlO6MXTNuRmpEGbzPRp,Magyd Cherfi,pop,0.705,0.617,1,-10.92,0,0.18,0.4920000000000001,1.35e-06,0.762,0.609,139.779,4,20,2348,0,2005,5.79,1990-2010
3km19j1KmQI6sc3zjeuUW8,4azXlO6MXTNuRmpEGbzPRp,Magyd Cherfi,pop,0.479,0.422,4,-9.374,0,0.0557,0.762,1.55e-05,0.0929,0.508,118.944,4,18,2348,0,2017,3.16,2011-2020
7lVY9vgoiEVxWXbMPAIHbD,4azXlO6MXTNuRmpEGbzPRp,Magyd Cherfi,pop,0.696,0.867,9,-6.202000000000001,0,0.0953,0.611,0.0,0.365,0.967,159.987,4,12,2348,0,2017,4.01,2011-2020
1Aubdv5bxm1oj5jMYBFBZr,4azXlO6MXTNuRmpEGbzPRp,Magyd Cherfi,pop,0.685,0.647,9,-7.451,0,0.0278,0.8390000000000001,0.000651,0.109,0.6859999999999999,135.967,4,9,2348,0,2017,3.96,2011-2020
7CfqWaAeIPGDXU7Lh4Sn9c,4azXlO6MXTNuRmpEGbzPRp,Magyd Cherfi,pop,0.745,0.649,9,-7.247000000000001,0,0.0454,0.687,0.0,0.133,0.925,143.937,4,8,2348,0,2017,4.41,2011-2020
1t4V9ixFFT3bUUPlNPJOFU,4azXlO6MXTNuRmpEGbzPRp,Magyd Cherfi,pop,0.792,0.486,0,-8.117,0,0.0647,0.713,0.0,0.366,0.828,86.01899999999998,4,6,2348,0,2017,4.24,2011-2020
7gp8eFW1eCbBt4QGaQEja5,4azXlO6MXTNuRmpEGbzPRp,Magyd Cherfi,pop,0.645,0.386,5,-10.23,0,0.0354,0.853,0.0,0.133,0.605,125.978,4,6,2348,0,2017,3.91,2011-2020
3IAE5qENFvt8o120PezWOs,4azXlO6MXTNuRmpEGbzPRp,Magyd Cherfi,pop,0.633,0.6940000000000001,7,-5.3820000000000014,0,0.0473,0.118,0.0,0.258,0.8640000000000001,132.918,4,6,2348,0,2004,3.85,1990-2010
1IRjgNNT9mCR7rkKAkFev0,4azXlO6MXTNuRmpEGbzPRp,Magyd Cherfi,pop,0.643,0.8590000000000001,2,-2.96,1,0.0765,0.468,1.42e-06,0.278,0.769,165.929,4,5,2348,0,2004,3.74,1990-2010
0N1oYVyyTe08bqDqlYYDIw,2jEi3FU5iGeVWxOCm9BTX4,Hoorsees,rock,0.512,0.721,9,-6.3820000000000014,1,0.048,0.00905,0.204,0.125,0.67,137.988,4,5,816,0,2021,3.4,>2020
5N2ZD3tUIcFQVBrJpus8iO,2jEi3FU5iGeVWxOCm9BTX4,Hoorsees,rock,0.591,0.583,6,-6.715,1,0.0325,0.00578,0.0151,0.114,0.627,137.045,4,11,816,0,2021,3.39,>2020
1xQ9U8xsBQqoU3oYw4BGfM,2jEi3FU5iGeVWxOCm9BTX4,Hoorsees,rock,0.5720000000000001,0.483,7,-7.652,1,0.0281,0.166,0.0209,0.168,0.379,103.092,4,2,816,0,2021,3.37,>2020
5B33qroHbjnTQKRypXkSxF,2jEi3FU5iGeVWxOCm9BTX4,Hoorsees,rock,0.353,0.637,2,-6.652,1,0.033,0.00932,5.83e-05,0.35,0.482,200.154,4,2,816,0,2021,4.15,>2020
17wReFo9EC06zto6N4w8fk,2jEi3FU5iGeVWxOCm9BTX4,Hoorsees,rock,0.307,0.6629999999999999,8,-6.641,1,0.0318,0.214,0.0228,0.0921,0.494,178.239,4,1,816,0,2021,3.98,>2020
2o2fnqe6hhCsmMmh0hfUvM,2jEi3FU5iGeVWxOCm9BTX4,Hoorsees,rock,0.4920000000000001,0.649,3,-8.962,1,0.0554,0.163,0.0146,0.103,0.233,145.181,4,2,816,0,2021,3.73,>2020
3sOVIpFleHhQf6VbgTh3YX,2jEi3FU5iGeVWxOCm9BTX4,Hoorsees,rock,0.433,0.847,7,-6.655,1,0.0559,0.00705,0.000811,0.2,0.644,167.98,4,2,816,0,2021,4.38,>2020
3z8BSFPPoqBJaKW8246Ot4,2jEi3FU5iGeVWxOCm9BTX4,Hoorsees,rock,0.393,0.401,9,-7.841,1,0.0685,0.16899999999999998,0.00293,0.124,0.199,124.079,4,1,816,0,2021,7.84,>2020
3Fwo3Vk5WIsECTGUNGonBe,2jEi3FU5iGeVWxOCm9BTX4,Hoorsees,rock,0.52,0.417,0,-13.091,1,0.0238,0.422,0.852,0.102,0.5660000000000001,160.02700000000004,4,4,816,0,2019,3.5,2011-2020
6hJvt9FQ7r9b21xhwahzA2,2jEi3FU5iGeVWxOCm9BTX4,Hoorsees,rock,0.563,0.503,1,-14.06,0,0.0293,0.113,0.45,0.136,0.6459999999999999,110.069,4,3,816,0,2019,4.3,2011-2020
02mPVr5wOfAsLJXUWgHJ4l,0QL5s1hCpPqUkWaGfpHY0D,Silurus,rock,0.464,0.6890000000000001,9,-6.004,1,0.027000000000000003,2.43e-05,0.654,0.106,0.414,82.044,4,6,56,0,2020,4.8,>2020
5MQMKmzcfaoMgL1qAgCyjE,0QL5s1hCpPqUkWaGfpHY0D,Silurus,rock,0.424,0.726,2,-6.0120000000000005,0,0.0271,0.00108,0.838,0.12,0.333,82.083,4,5,56,0,2020,4.3,>2020
3LmOPdoatnstwheXZ9QOsi,0QL5s1hCpPqUkWaGfpHY0D,Silurus,rock,0.461,0.63,11,-6.204,0,0.0265,0.000475,0.8109999999999999,0.11,0.321,76.014,4,4,56,0,2020,7.25,>2020
0LXBEufNctDTcW4IE91nyA,0QL5s1hCpPqUkWaGfpHY0D,Silurus,rock,0.475,0.657,11,-6.042000000000002,0,0.0267,0.000206,0.772,0.112,0.371,75.972,4,0,56,0,2020,5.0,>2020
11D1WWmq47qpUjkA87jpbZ,269ucQArovY0uXXKEuf5d2,You Said Strange,rock,0.471,0.851,0,-6.585,1,0.0537,0.141,0.574,0.07400000000000001,0.454,159.864,4,24,1223,1,2021,4.46,>2020
5sws6dep1M2EKwcDfCFcRB,269ucQArovY0uXXKEuf5d2,You Said Strange,rock,0.393,0.856,7,-8.318999999999999,1,0.0361,0.000291,0.0244,0.0829,0.34600000000000003,159.911,4,14,1223,1,2018,4.91,2011-2020
47OejCat5oocown6MQE65K,269ucQArovY0uXXKEuf5d2,You Said Strange,rock,0.339,0.718,2,-7.546,1,0.034,1.96e-05,0.233,0.073,0.6970000000000001,122.055,4,9,1223,0,2018,6.84,2011-2020
7xblt3VFyvRvgQ6manhufO,269ucQArovY0uXXKEuf5d2,You Said Strange,rock,0.324,0.825,7,-6.997999999999998,1,0.0411,0.000449,0.397,0.138,0.187,135.03,4,8,1223,0,2018,4.91,2011-2020
2t4Xut13fbDoQk5WdGqvFH,269ucQArovY0uXXKEuf5d2,You Said Strange,rock,0.454,0.925,11,-5.935,0,0.0292,8.71e-06,0.3720000000000001,0.322,0.324,96.007,4,7,1223,0,2018,5.53,2011-2020
2y6qNlYGhfgga6LsSCLlW9,269ucQArovY0uXXKEuf5d2,You Said Strange,rock,0.239,0.7340000000000001,4,-7.372000000000001,1,0.0469,0.0081,0.418,0.349,0.04,120.089,4,6,1223,0,2018,14.64,2011-2020
3MVkPqNiTprZtBElUmyP4q,269ucQArovY0uXXKEuf5d2,You Said Strange,rock,0.421,0.804,1,-5.791,0,0.0331,0.00028700000000000004,0.0633,0.161,0.529,129.975,4,5,1223,0,2018,4.42,2011-2020
2Ea1COsjqCEJT3tDJU0dG8,269ucQArovY0uXXKEuf5d2,You Said Strange,rock,0.418,0.858,4,-5.417000000000002,1,0.0297,4.33e-05,0.0852,0.161,0.392,95.951,4,5,1223,0,2018,3.19,2011-2020
5VzIYpE2525O1D4k4GhDn1,269ucQArovY0uXXKEuf5d2,You Said Strange,rock,0.563,0.6809999999999999,9,-6.8820000000000014,1,0.0308,0.000175,0.14400000000000002,0.154,0.509,125.995,4,5,1223,0,2018,3.64,2011-2020
60HFr8GdtWqVGpz60PAE7h,269ucQArovY0uXXKEuf5d2,You Said Strange,rock,0.468,0.4970000000000001,9,-9.286,1,0.0273,0.0126,0.039,0.493,0.211,147.924,4,4,1223,0,2018,5.05,2011-2020
0gkIgbfGP01q7tHEvchClD,0jf1mgJNTrNdgFXmcwKmkL,F.F.F.,rock,0.353,0.884,2,-5.898,1,0.0789,0.00956,1.9e-06,0.551,0.648,175.859,4,37,10556,1,1996,4.14,1990-2010
3SrUddck55h8vSltaiRGdi,0jf1mgJNTrNdgFXmcwKmkL,F.F.F.,rock,0.5429999999999999,0.927,9,-7.055,0,0.064,0.0592,0.0005690000000000001,0.377,0.721,127.762,4,28,10556,0,1996,3.42,1990-2010
3ufrJqWDo1x0YqurA2xisi,0jf1mgJNTrNdgFXmcwKmkL,F.F.F.,rock,0.331,0.7859999999999999,1,-7.15,1,0.0627,0.00917,0.000126,0.0926,0.598,97.984,4,23,10556,0,1996,5.44,1990-2010
0xSYguWWlcms5bc4g5MnDt,0jf1mgJNTrNdgFXmcwKmkL,F.F.F.,rock,0.58,0.856,9,-5.063,1,0.115,0.00278,0.00262,0.0932,0.6809999999999999,96.34,4,22,10556,0,1991,3.98,1990-2010
3KQaMW1UXJl0s3v8K7LcqS,0jf1mgJNTrNdgFXmcwKmkL,F.F.F.,rock,0.675,0.942,2,-4.445,1,0.126,0.0082,0.00999,0.564,0.531,105.751,4,18,10556,0,1991,5.43,1990-2010
0WKbiyre1pYdqABdpfnHBd,0jf1mgJNTrNdgFXmcwKmkL,F.F.F.,rock,0.332,0.904,2,-4.779,1,0.546,0.0425,0.00434,0.0876,0.32,196.706,4,17,10556,0,1991,3.36,1990-2010
318Zy0IO4XQi7o2pS45CWd,0jf1mgJNTrNdgFXmcwKmkL,F.F.F.,rock,0.496,0.631,7,-6.8820000000000014,1,0.045,0.126,0.0,0.114,0.247,135.891,4,16,10556,0,1996,5.62,1990-2010
0dW0eSKp7KEWT4s6sFaBkU,0jf1mgJNTrNdgFXmcwKmkL,F.F.F.,rock,0.423,0.939,9,-5.271,0,0.132,0.007140000000000001,1.6e-06,0.16699999999999998,0.365,174.365,4,15,10556,0,1993,4.75,1990-2010
6WlJUDHSPs1ENF9ZpDfYA9,0jf1mgJNTrNdgFXmcwKmkL,F.F.F.,rock,0.579,0.825,4,-6.6370000000000005,0,0.056,0.0262,0.000108,0.0651,0.764,147.607,4,14,10556,0,1996,5.0,1990-2010
1SQeDjfHOpHhKEvrU3eRnP,0jf1mgJNTrNdgFXmcwKmkL,F.F.F.,rock,0.6829999999999999,0.863,0,-7.252999999999999,1,0.0732,0.0241,0.0111,0.88,0.922,96.456,4,13,10556,0,1996,3.53,1990-2010
4b3Msj1T0M35blX1Lup1HJ,0pWJ2WUFCQCikB9LBGRe2U,Sidilarsen,rock,0.5429999999999999,0.945,7,-4.102,1,0.11,0.0203,1.32e-06,0.0782,0.439,176.012,4,33,10636,1,2005,3.24,1990-2010
2ry7wWyTKaBlLkODDF9fwC,0pWJ2WUFCQCikB9LBGRe2U,Sidilarsen,rock,0.5579999999999999,0.977,0,-3.417,1,0.0611,2.1e-05,0.0319,0.368,0.354,120.04,4,17,10636,0,2019,4.07,2011-2020
2B4PGpejjROgg1QfVk1ntv,0pWJ2WUFCQCikB9LBGRe2U,Sidilarsen,rock,0.501,0.926,8,-3.762,1,0.0783,0.0007,0.000156,0.165,0.531,170.07,4,26,10636,1,2005,4.12,1990-2010
5XNw3SRKXlyGSBREod4gyb,0pWJ2WUFCQCikB9LBGRe2U,Sidilarsen,rock,0.5670000000000001,0.996,0,-3.221,1,0.0726,0.000153,4.92e-05,0.327,0.6940000000000001,143.014,4,23,10636,0,2011,4.12,2011-2020
4PeLQ0PGp09p8qbmxTLWy1,0pWJ2WUFCQCikB9LBGRe2U,Sidilarsen,rock,0.526,0.928,7,-5.193,1,0.0526,8.63e-05,0.621,0.306,0.0501,105.04,4,13,10636,0,2019,5.24,2011-2020
3zQy0seJkPCB8Kncq2Dz0K,0pWJ2WUFCQCikB9LBGRe2U,Sidilarsen,rock,0.561,0.945,5,-3.613,1,0.0475,0.00148,1.77e-06,0.243,0.461,106.971,4,20,10636,0,2005,3.94,1990-2010
6pH2JFk2peaUY8XtUhY0Ie,0pWJ2WUFCQCikB9LBGRe2U,Sidilarsen,rock,0.524,0.974,7,-4.311,1,0.0395,0.000133,0.00207,0.35200000000000004,0.263,120.012,4,19,10636,0,2013,2.98,2011-2020
61yjZxu5A4hxE9zyyOuwat,0pWJ2WUFCQCikB9LBGRe2U,Sidilarsen,rock,0.6459999999999999,0.871,0,-7.2010000000000005,1,0.0589,0.00307,0.004370000000000001,0.126,0.531,130.02200000000002,4,19,10636,0,2011,4.52,2011-2020
0aPVkWaQuId6rYAmFIbTvE,0pWJ2WUFCQCikB9LBGRe2U,Sidilarsen,rock,0.488,0.922,1,-4.017,1,0.0786,1.92e-05,0.8190000000000001,0.18,0.28600000000000003,144.029,4,11,10636,0,2019,4.06,2011-2020
0qxZevGToPpjhgWw2WDvlH,0pWJ2WUFCQCikB9LBGRe2U,Sidilarsen,rock,0.675,0.752,5,-7.121,0,0.0251,0.00144,0.13,0.12,0.378,104.966,4,18,10636,0,2011,3.53,2011-2020
4PJOwnZaZec8a7bvt98lvL,3SInttLnvf5G4Aa95aAYPr,Jean-Luc Ponty,rock,0.443,0.6679999999999999,2,-11.130999999999998,0,0.0355,0.0588,0.855,0.117,0.631,94.401,4,44,73482,0,1977,4.9,<1990
5ePk7GMQIBbvgqVVQH8Xes,3SInttLnvf5G4Aa95aAYPr,Jean-Luc Ponty,rock,0.249,0.82,7,-8.283999999999999,0,0.0494,0.132,0.818,0.153,0.219,151.79,4,41,73482,0,1978,4.7,<1990
3I3g0KOBdQpCE7aviLoFfH,3SInttLnvf5G4Aa95aAYPr,Jean-Luc Ponty,rock,0.599,0.765,1,-13.317,0,0.0445,0.135,0.92,0.097,0.972,129.924,4,38,73482,0,1976,3.14,<1990
1lsvp57NI8vTXOdowNQJRz,3SInttLnvf5G4Aa95aAYPr,Jean-Luc Ponty,rock,0.228,0.7809999999999999,0,-14.178,1,0.108,0.00686,0.209,0.13,0.228,159.625,4,35,73482,0,1978,6.4,<1990
32pL34UN2nagbiO7ylp5C9,3SInttLnvf5G4Aa95aAYPr,Jean-Luc Ponty,rock,0.527,0.884,7,-10.869000000000002,1,0.0522,0.00378,0.0437,0.1,0.78,130.982,4,34,73482,0,1977,4.0,<1990
78wL7Xal9HycTXnSyuYzMZ,3SInttLnvf5G4Aa95aAYPr,Jean-Luc Ponty,rock,0.5489999999999999,0.652,4,-14.167,0,0.0352,0.0609,0.964,0.224,0.7020000000000001,128.475,4,31,73482,0,1978,4.48,<1990
1dvy9eONV4LF8A2xrEMGoh,3SInttLnvf5G4Aa95aAYPr,Jean-Luc Ponty,rock,0.32,0.405,9,-16.387999999999998,1,0.0329,0.529,0.928,0.112,0.747,96.605,4,30,73482,0,1978,4.02,<1990
0fAZoOLx9Q6T424Ozs2ceZ,3SInttLnvf5G4Aa95aAYPr,Jean-Luc Ponty,rock,0.292,0.336,0,-19.893,0,0.0363,0.932,0.949,0.155,0.111,121.667,4,30,73482,0,1978,3.13,<1990
0jGFZl8K2pyeyNzHGzu9oN,3SInttLnvf5G4Aa95aAYPr,Jean-Luc Ponty,rock,0.405,0.944,0,-10.78,1,0.044,0.0886,0.8490000000000001,0.504,0.569,147.185,4,29,73482,0,1978,5.75,<1990
6ShAFQZZlrwqZ3NnwIMeOn,3SInttLnvf5G4Aa95aAYPr,Jean-Luc Ponty,rock,0.5489999999999999,0.48,4,-17.618,1,0.0348,0.00608,0.17800000000000002,0.0858,0.894,148.518,4,27,73482,0,1987,5.09,<1990
3jUTK1nnyRf5uBUi6gUKuz,5MNmdq9csCCidXaf7Wkb5x,BoXoN,rock,0.545,0.8059999999999999,2,-4.838,0,0.0358,0.00515,1.42e-06,0.294,0.534,95.965,4,1,77,0,2011,2.86,2011-2020
4Iwokz988obWXuCwDrMfuN,5MNmdq9csCCidXaf7Wkb5x,BoXoN,rock,0.604,0.846,9,-5.28,0,0.0265,0.00153,0.0,0.0402,0.698,96.985,4,1,77,0,2011,2.65,2011-2020
65EssE378NtJHiLPBC55tE,5MNmdq9csCCidXaf7Wkb5x,BoXoN,rock,0.466,0.737,9,-5.352,0,0.1,0.0613,0.0,0.102,0.429,155.112,4,0,77,0,2011,3.62,2011-2020
7k8UAUrSn1bxQivRlewkDM,5MNmdq9csCCidXaf7Wkb5x,BoXoN,rock,0.381,0.921,11,-3.963,0,0.127,0.0102,0.0,0.328,0.7509999999999999,148.07399999999996,4,0,77,0,2011,3.22,2011-2020
2hLOcodIBqTAjV3mPYwJSu,5MNmdq9csCCidXaf7Wkb5x,BoXoN,rock,0.453,0.845,9,-4.149,1,0.0661,0.00389,0.000101,0.116,0.731,179.842,4,0,77,0,2011,2.58,2011-2020
7awInIsxN3MXWswMmmhVMH,5MNmdq9csCCidXaf7Wkb5x,BoXoN,rock,0.613,0.8,9,-4.651,1,0.0845,0.0906,0.0,0.237,0.561,80.09,4,0,77,0,2011,3.29,2011-2020
7js0qJnXL4vmAliYughGuX,5MNmdq9csCCidXaf7Wkb5x,BoXoN,rock,0.604,0.825,0,-4.614,1,0.026,0.0022,1.1e-05,0.382,0.643,97.947,4,0,77,0,2011,2.71,2011-2020
72txC0gZKGzSsLtLJbEeel,5MNmdq9csCCidXaf7Wkb5x,BoXoN,rock,0.604,0.8640000000000001,0,-3.974,1,0.0308,0.0248,0.0,0.134,0.935,131.998,4,0,77,0,2011,2.61,2011-2020
2aCQRUkArMoB2amyqyh4V0,5MNmdq9csCCidXaf7Wkb5x,BoXoN,rock,0.653,0.897,11,-4.655,1,0.0306,0.0546,0.0,0.184,0.843,144.049,4,0,77,0,2011,2.31,2011-2020
3OmJtrmFH8iS1IP02Dmtny,5MNmdq9csCCidXaf7Wkb5x,BoXoN,rock,0.684,0.835,9,-5.049,1,0.0326,0.147,9.46e-06,0.353,0.938,99.079,4,0,77,0,2011,2.78,2011-2020
14O6yfrHMnkpw8WZcUBkyb,6Uz2vL1FriURbTKLozcjYT,DJIIN,rock,0.325,0.631,2,-9.807,1,0.037000000000000005,0.0239,0.203,0.0797,0.326,113.107,4,7,424,0,2019,8.9,2011-2020
7x3LCvLoXIkxxiX47jxMzI,6Uz2vL1FriURbTKLozcjYT,DJIIN,rock,0.45,0.4320000000000001,7,-13.407,1,0.0305,0.206,0.393,0.0628,0.0549,114.225,1,5,424,0,2021,5.24,>2020
0yizwm1S5EMIjrhW0MqHfT,6Uz2vL1FriURbTKLozcjYT,DJIIN,rock,0.213,0.398,6,-13.936,0,0.0442,0.0464,0.264,0.0834,0.0723,181.984,3,4,424,0,2021,6.41,>2020
6dF5g058sVPCBKFnt3Lads,6Uz2vL1FriURbTKLozcjYT,DJIIN,rock,0.373,0.453,0,-10.054,1,0.0304,0.0484,0.27,0.14300000000000002,0.35200000000000004,116.041,4,2,424,0,2019,6.49,2011-2020
7lZWl84XRGlfOuQM8bc64k,6Uz2vL1FriURbTKLozcjYT,DJIIN,rock,0.344,0.56,7,-7.772,1,0.042,0.013,0.0028,0.08800000000000001,0.419,103.162,4,2,424,0,2019,7.25,2011-2020
2tSnRo5V7JU8WKpXbvi4zI,6Uz2vL1FriURbTKLozcjYT,DJIIN,rock,0.266,0.6709999999999999,0,-8.182,0,0.0411,0.000758,0.0105,0.287,0.202,124.194,4,2,424,0,2019,7.24,2011-2020
5UKZvMPCtwOvbaCPgNmTHR,6Uz2vL1FriURbTKLozcjYT,DJIIN,rock,0.31,0.5489999999999999,9,-9.27,1,0.0376,0.203,0.00196,0.093,0.32,116.413,3,1,424,0,2019,7.49,2011-2020
5IiwrzRlTUOZzr65sTwjDs,6Uz2vL1FriURbTKLozcjYT,DJIIN,rock,0.406,0.496,7,-9.476,1,0.0416,0.0191,0.015,0.119,0.35600000000000004,116.493,4,1,424,0,2019,10.42,2011-2020
31WPNiymgbIbIjTpewgGr7,6Uz2vL1FriURbTKLozcjYT,DJIIN,rock,0.328,0.628,7,-8.877,1,0.0406,0.000903,0.478,0.09,0.438,132.6,4,1,424,0,2019,3.38,2011-2020
6Em8CFQgqdgVJM8G5JiFKw,6Uz2vL1FriURbTKLozcjYT,DJIIN,rock,0.312,0.468,9,-9.832,1,0.0315,0.006840000000000001,0.12,0.125,0.182,130.707,4,1,424,0,2019,7.86,2011-2020
0eMvpWmeLMRCA7pIShQxtt,6jms7oJh2fwM482Rr6NSJz,White Note,rock,0.46,0.4920000000000001,0,-6.577000000000001,0,0.0259,0.00572,0.000105,0.342,0.163,77.943,4,1,87,0,2015,5.61,2011-2020
6XFrTH2e5AmGOKgvZMjBAE,6jms7oJh2fwM482Rr6NSJz,White Note,rock,0.349,0.292,7,-11.025,1,0.0278,0.489,0.17600000000000002,0.0938,0.118,139.958,4,0,87,0,2015,3.82,2011-2020
0PQxN3oQw8ol3IuJZYD6h8,6jms7oJh2fwM482Rr6NSJz,White Note,rock,0.487,0.755,11,-7.646,0,0.0356,0.304,0.0044,0.0922,0.273,164.08700000000005,5,0,87,0,2012,5.97,2011-2020
5SmmisU5f5RlMf1mFvF0rM,6jms7oJh2fwM482Rr6NSJz,White Note,rock,0.407,0.301,1,-10.249,0,0.0411,0.0611,0.36,0.131,0.0852,140.167,4,0,87,0,2011,7.05,2011-2020
7akw5yvox4JotsO5pr0YjB,6jms7oJh2fwM482Rr6NSJz,White Note,rock,0.448,0.493,7,-8.057,1,0.029,0.691,8e-05,0.0638,0.194,118.106,5,0,87,0,2015,4.29,2011-2020
0fpH7BKY7T5s5M2QJlIr8O,6jms7oJh2fwM482Rr6NSJz,White Note,rock,0.615,0.728,11,-7.6389999999999985,1,0.0327,0.0158,0.0028,0.0636,0.569,107.506,3,0,87,0,2015,4.83,2011-2020
1EF3iguTZYlJJ30wSdDlT6,6jms7oJh2fwM482Rr6NSJz,White Note,rock,0.338,0.528,6,-8.812999999999997,0,0.0308,0.0125,0.593,0.195,0.112,157.123,3,0,87,0,2011,7.52,2011-2020
3H6WxeN2PwYns3O1gio7Q7,6jms7oJh2fwM482Rr6NSJz,White Note,rock,0.275,0.489,1,-7.463999999999999,1,0.0314,0.224,0.0389,0.125,0.119,113.207,5,0,87,0,2015,6.69,2011-2020
49zuVHs5M6rErBJXoBaxYa,6jms7oJh2fwM482Rr6NSJz,White Note,rock,0.145,0.27,7,-15.157,1,0.039,0.7859999999999999,0.502,0.0918,0.0374,140.134,4,0,87,0,2015,1.88,2011-2020
17MUBduISkfubZJTf8fvoz,6jms7oJh2fwM482Rr6NSJz,White Note,rock,0.484,0.441,7,-8.849,0,0.0265,0.217,0.00277,0.0947,0.188,79.954,4,0,87,0,2015,6.17,2011-2020
1uHfPzddbx7RiAKgyCw6aF,1uJnxjKOkMlCa2iZOW3GzD,Stone From the Sky,rock,0.279,0.833,7,-6.572,1,0.157,0.0111,0.838,0.0915,0.35600000000000004,168.821,4,13,1721,0,2021,4.73,>2020
7edskkEM6kAaX7TeFTa0vt,1uJnxjKOkMlCa2iZOW3GzD,Stone From the Sky,rock,0.275,0.575,2,-8.616,0,0.0354,0.0268,0.846,0.474,0.363,97.582,3,12,1721,0,2021,5.77,>2020
7fp6HmEEa8kXEWnW4nT4xh,1uJnxjKOkMlCa2iZOW3GzD,Stone From the Sky,rock,0.382,0.667,7,-5.417000000000002,1,0.0415,0.0176,0.8109999999999999,0.0763,0.254,124.748,4,11,1721,0,2019,7.64,2011-2020
4ABoyTkDEnBWAAGv60Fopl,1uJnxjKOkMlCa2iZOW3GzD,Stone From the Sky,rock,0.379,0.875,7,-4.208,1,0.0348,7.840000000000001e-05,0.7709999999999999,0.32299999999999995,0.474,113.235,5,10,1721,0,2019,4.28,2011-2020
3SyvqdEXlbKtuQhnD00WdL,1uJnxjKOkMlCa2iZOW3GzD,Stone From the Sky,rock,0.489,0.8140000000000001,2,-5.1720000000000015,0,0.0319,0.00159,0.875,0.123,0.302,101.03,4,8,1721,0,2017,7.02,2011-2020
2RDdXxQ7nvpgB4VeLDQ9Ic,1uJnxjKOkMlCa2iZOW3GzD,Stone From the Sky,rock,0.18600000000000005,0.8859999999999999,7,-4.485,1,0.0492,0.000752,0.765,0.111,0.14,81.112,5,8,1721,0,2017,7.62,2011-2020
3FlDiplUTyL5AAcED2vWnU,1uJnxjKOkMlCa2iZOW3GzD,Stone From the Sky,rock,0.517,0.706,10,-5.4689999999999985,1,0.0285,0.006409999999999999,0.883,0.0626,0.374,103.918,4,6,1721,0,2017,6.55,2011-2020
0fZZRPdfONHEG4BFpBmTNb,1uJnxjKOkMlCa2iZOW3GzD,Stone From the Sky,rock,0.439,0.62,2,-7.559,1,0.041,0.0231,0.76,0.35,0.108,125.097,4,6,1721,0,2019,9.8,2011-2020
2PpooKa5HpK0hLhAQjbiBT,1uJnxjKOkMlCa2iZOW3GzD,Stone From the Sky,rock,0.433,0.526,7,-6.912000000000001,1,0.0333,0.0369,0.8440000000000001,0.114,0.277,115.13,4,6,1721,0,2019,9.17,2011-2020
4UNGAFb12WGKbx7mKeo80y,1uJnxjKOkMlCa2iZOW3GzD,Stone From the Sky,rock,0.332,0.4320000000000001,9,-8.863,0,0.0294,0.0368,0.818,0.121,0.279,106.106,4,6,1721,0,2017,10.2,2011-2020
7AOmyblplMezwpYuuh9Ltr,6y1aZyP40077De3neGJD2b,Alain Bashung,rock,0.493,0.6940000000000001,11,-7.5870000000000015,0,0.0287,0.0289,2.87e-05,0.35600000000000004,0.5379999999999999,146.92700000000005,4,55,217137,0,1998,4.41,1990-2010
4JhUljpTRmzjzlXGXNpt76,6y1aZyP40077De3neGJD2b,Alain Bashung,rock,0.75,0.537,4,-10.271,1,0.0277,0.21600000000000005,0.43,0.135,0.7759999999999999,112.264,4,51,217137,1,1981,3.27,<1990
3XJG4svqKswsr2ixWNgjg1,6y1aZyP40077De3neGJD2b,Alain Bashung,rock,0.7240000000000001,0.722,2,-9.844,1,0.0513,0.0431,0.158,0.421,0.715,117.674,4,51,217137,1,1991,2.97,1990-2010
64XJOksESduPbepHxmW2rT,6y1aZyP40077De3neGJD2b,Alain Bashung,rock,0.304,0.616,10,-7.084,0,0.0319,0.753,0.00539,0.106,0.173,78.865,4,50,217137,1,2018,4.41,2011-2020
505XP0vyEM7oUz5JdcPpT1,6y1aZyP40077De3neGJD2b,Alain Bashung,rock,0.818,0.619,4,-11.72,1,0.0372,0.0829,0.014,0.113,0.937,129.043,4,23,217137,0,1987,3.94,<1990
7Cg89s7WNQMsiOnPnKsALE,6y1aZyP40077De3neGJD2b,Alain Bashung,rock,0.505,0.188,7,-14.43,1,0.031,0.334,0.0281,0.162,0.174,120.255,4,25,217137,0,1991,4.82,1990-2010
5KozJe0Ijz9bkbYOcan2IW,6y1aZyP40077De3neGJD2b,Alain Bashung,rock,0.584,0.618,0,-7.431,1,0.0288,0.044,0.000223,0.14,0.659,146.634,4,12,217137,0,2021,3.66,>2020
0kN8yHeZ0en1vE7rQcTURP,6y1aZyP40077De3neGJD2b,Alain Bashung,rock,0.7070000000000001,0.6990000000000001,0,-9.264,1,0.0467,0.0204,0.0021100000000000003,0.295,0.6920000000000001,96.138,4,39,217137,0,1994,4.2,1990-2010
6GkstWfHSc8vcy5z71nVyP,6y1aZyP40077De3neGJD2b,Alain Bashung,rock,0.531,0.282,9,-16.405,1,0.0296,0.28800000000000003,0.00826,0.0979,0.208,98.984,4,37,217137,0,2006,4.34,1990-2010
